<A> . lower ( )	<A> 内の大文字を小文字にする
<A> . lower ( )	<A> 内の大文字を小文字に変換する
<A> . lower ( )	<A> の大文字を小文字に直す
<A> . lower ( )	文字列 <A> の大文字を小文字にする
<A> . lower ( )	<A> 内の大文字を小文字に直す
<A> . lower ( )	文字列 <A> の大文字を小文字に直す
<A> . lower ( )	<A> の中の大文字を小文字にする
<A> . lower ( )	文字列 <A> 内の大文字を小文字にする
<A> . lower ( )	<A> 文字列内の大文字を小文字に置き換える
<A> . lower ( )	文字列 <A> の中の大文字を小文字にする
<A> . lower ( )	<A> 文字列の大文字を小文字に直す
<A> . lower ( )	<A> 文字列の中の大文字を小文字にする
<A> . lower ( )	<A> の中の大文字を小文字に直す
<A> . lower ( )	文字列 <A> の中の大文字を小文字に直す
<A> . lower ( )	<A> 文字列内の大文字を小文字に直す
<A> . lower ( )	<A> の大文字を小文字にする
<A> . lower ( )	<A> の中の大文字を小文字に置き換える
<A> . lower ( )	<A> 文字列の大文字を小文字にする
<A> . lower ( )	文字列 <A> 内の大文字を小文字に直す
<A> . lower ( )	<A> 文字列の中の大文字を小文字に直す
<A> . lower ( )	<A> 文字列内の大文字を小文字にする
<A> . lower ( )	文字列 <A> の中の大文字を小文字に置き換える
<A> . lower ( )	文字列 <A> 内の大文字を小文字に置き換える
<A> . lower ( )	<A> 内の大文字を小文字に置き換える
<A> . lower ( )	文字列 <A> 内の大文字を小文字に変換する
<A> . lower ( )	<A> 文字列内の大文字を小文字に変換する
<A> . lower ( )	<A> 文字列の中の大文字を小文字に置き換える
<A> = <B> . lower ( )	<B> 内の大文字を小文字にし、 <A> にする
<A> = <B> . lower ( )	<B> 内の大文字を小文字にした結果を <A> にする
<A> = <B> . lower ( )	<B> の大文字を小文字にして、 <A> とする
<A> = <B> . lower ( )	<B> の大文字を小文字にした結果を <A> にする
<A> = <B> . lower ( )	<B> の中の大文字を小文字にし、 <A> とする
<A> = <B> . lower ( )	<B> の中の大文字を小文字にした結果を <A> に代入する
<A> = <B> . lower ( )	文字列 <B> の大文字を小文字に直して、 <A> にする
<A> = <B> . lower ( )	文字列 <B> の大文字を小文字に直した結果を <A> に代入する
<A> = <B> . lower ( )	<B> の大文字を小文字に直して、 <A> に代入する
<A> = <B> . lower ( )	<B> の大文字を小文字に直した結果を <A> にする
<A> = <B> . lower ( )	文字列 <B> の大文字を小文字にして、 <A> に代入する
<A> = <B> . lower ( )	文字列 <B> の大文字を小文字にした結果を <A> にする
<A> = <B> . lower ( )	文字列 <B> 内の大文字を小文字に直して、 <A> とする
<A> = <B> . lower ( )	文字列 <B> 内の大文字を小文字に直した結果を <A> とする
<A> = <B> . lower ( )	<B> 文字列の中の大文字を小文字にし、 <A> とする
<A> = <B> . lower ( )	<B> 文字列の中の大文字を小文字にされた結果を <A> にする
<A> = <B> . lower ( )	<B> 内の大文字を小文字に置き換え、 <A> とする
<A> = <B> . lower ( )	<B> 内の大文字を小文字に置き換えられた結果を <A> とする
<A> = <B> . lower ( )	文字列 <B> 内の大文字を小文字に変換し、 <A> とする
<A> = <B> . lower ( )	文字列 <B> 内の大文字を小文字に変換した結果を <A> とする
<A> = <B> . lower ( )	<B> 文字列内の大文字を小文字に置き換えて、 <A> とする
<A> = <B> . lower ( )	<B> 文字列内の大文字を小文字に置き換えた結果を <A> にする
<A> = <B> . lower ( )	文字列 <B> 内の大文字を小文字に置き換え、 <A> とする
<A> = <B> . lower ( )	文字列 <B> 内の大文字を小文字に置き換えた結果を <A> に代入する
<A> = <B> . lower ( )	<B> 文字列の大文字を小文字に直して、 <A> に代入する
<A> = <B> . lower ( )	<B> 文字列の大文字を小文字に直した結果を <A> にする
<A> = <B> . lower ( )	<B> 内の大文字を小文字に変換し、 <A> に代入する
<A> = <B> . lower ( )	<B> 内の大文字を小文字に変換した結果を <A> とする
<A> = <B> . lower ( )	文字列 <B> の中の大文字を小文字にして、 <A> とする
<A> = <B> . lower ( )	文字列 <B> の中の大文字を小文字にした結果を <A> にする
<A> = <B> . lower ( )	<B> 文字列の大文字を小文字にして、 <A> とする
<A> = <B> . lower ( )	<B> 文字列の大文字を小文字にした結果を <A> に代入する
<A> = <B> . lower ( )	<B> 文字列の中の大文字を小文字に直し、 <A> とする
<A> = <B> . lower ( )	<B> 文字列の中の大文字を小文字に直した結果を <A> に代入する
<A> = <B> . lower ( )	<B> 文字列内の大文字を小文字に直し、 <A> に代入する
<A> = <B> . lower ( )	<B> 文字列内の大文字を小文字に直した結果を <A> とする
<A> = <B> . lower ( )	<B> 内の大文字を小文字に直して、 <A> とする
<A> = <B> . lower ( )	<B> 内の大文字を小文字に直した結果を <A> にする
<A> = <B> . lower ( )	文字列 <B> の中の大文字を小文字に直し、 <A> とする
<A> = <B> . lower ( )	文字列 <B> の中の大文字を小文字に直した結果を <A> に代入する
<A> = <B> . lower ( )	<B> 文字列内の大文字を小文字に変換して、 <A> にする
<A> = <B> . lower ( )	<B> 文字列内の大文字を小文字に変換した結果を <A> とする
<A> = <B> . lower ( )	<B> 文字列の中の大文字を小文字に置き換え、 <A> にする
<A> = <B> . lower ( )	<B> 文字列の中の大文字を小文字に置き換えられた結果を <A> にする
<A> = <B> . lower ( )	<B> の中の大文字を小文字に置き換えて、 <A> に代入する
<A> = <B> . lower ( )	<B> の中の大文字を小文字に置き換えた結果を <A> にする
<A> = <B> . lower ( )	<B> の中の大文字を小文字に直して、 <A> とする
<A> = <B> . lower ( )	<B> の中の大文字を小文字に直した結果を <A> に代入する
<A> = <B> . lower ( )	<B> 文字列内の大文字を小文字にして、 <A> に代入する
<A> = <B> . lower ( )	<B> 文字列内の大文字を小文字にした結果を <A> に代入する
<A> = <B> . lower ( )	文字列 <B> の中の大文字を小文字に置き換え、 <A> とする
<A> = <B> . lower ( )	文字列 <B> の中の大文字を小文字に置き換えられた結果を <A> にする
<A> = <B> . lower ( )	文字列 <B> 内の大文字を小文字にし、 <A> とする
<A> = <B> . lower ( )	文字列 <B> 内の大文字を小文字にした結果を <A> に代入する
<A> . lower ( )	<A> を全て小文字に変換する
<A> . lower ( )	文字列 <A> を全て小文字に変換する
<A> . lower ( )	文字列 <A> を全て小文字に置き換える
<A> . lower ( )	文字列 <A> を全て小文字に直す
<A> . lower ( )	<A> 文字列を全て小文字にする
<A> . lower ( )	<A> 文字列を全て小文字に直す
<A> . lower ( )	<A> を全て小文字に置き換える
<A> . lower ( )	<A> を全て小文字に直す
<A> . lower ( )	<A> 文字列を全て小文字に置き換える
<A> . lower ( )	<A> 文字列を全て小文字に変換する
<A> . lower ( )	<A> を全て小文字にする
<A> . lower ( )	文字列 <A> を全て小文字にする
<A> = <B> . lower ( )	<B> を全て小文字に変換して、 <A> にする
<A> = <B> . lower ( )	<B> を全て小文字に変換した結果を <A> に代入する
<A> = <B> . lower ( )	<B> 文字列を全て小文字にし、 <A> にする
<A> = <B> . lower ( )	<B> 文字列を全て小文字にした結果を <A> とする
<A> = <B> . lower ( )	<B> を全て小文字にして、 <A> にする
<A> = <B> . lower ( )	<B> を全て小文字にした結果を <A> に代入する
<A> = <B> . lower ( )	<B> を全て小文字に直して、 <A> とする
<A> = <B> . lower ( )	<B> を全て小文字に直した結果を <A> とする
<A> = <B> . lower ( )	<B> 文字列を全て小文字に直し、 <A> とする
<A> = <B> . lower ( )	<B> 文字列を全て小文字に直された結果を <A> に代入する
<A> = <B> . lower ( )	文字列 <B> を全て小文字に直し、 <A> とする
<A> = <B> . lower ( )	文字列 <B> を全て小文字に直された結果を <A> にする
<A> = <B> . lower ( )	<B> 文字列を全て小文字に変換して、 <A> にする
<A> = <B> . lower ( )	<B> 文字列を全て小文字に変換した結果を <A> とする
<A> = <B> . lower ( )	文字列 <B> を全て小文字に変換して、 <A> とする
<A> = <B> . lower ( )	文字列 <B> を全て小文字に変換した結果を <A> とする
<A> = <B> . lower ( )	<B> 文字列を全て小文字に置き換え、 <A> とする
<A> = <B> . lower ( )	<B> 文字列を全て小文字に置き換えられた結果を <A> に代入する
<A> = <B> . lower ( )	文字列 <B> を全て小文字にして、 <A> にする
<A> = <B> . lower ( )	文字列 <B> を全て小文字にされた結果を <A> とする
<A> = <B> . lower ( )	文字列 <B> を全て小文字に置き換え、 <A> に代入する
<A> = <B> . lower ( )	文字列 <B> を全て小文字に置き換えた結果を <A> にする
<A> = <B> . lower ( )	<B> を全て小文字に置き換えて、 <A> とする
<A> = <B> . lower ( )	<B> を全て小文字に置き換えた結果を <A> とする
list ( <A> )	<A> の文字リスト
list ( <A> )	文字列 <A> の文字リスト
list ( <A> )	<A> 文字列の文字リスト
<A> = list ( <B> )	<B> の文字リストを <A> とする
<A> = list ( <B> )	文字列 <B> の文字リストを <A> に代入する
<A> = list ( <B> )	<B> 文字列の文字リストを <A> にする
<A> . split ( )	<A> を空白で分割した文字列のリスト
<A> . split ( )	文字列 <A> を空白で分割した文字列のリスト
<A> . split ( )	<A> 文字列を半角スペースで分割したデータのリスト
<A> . split ( )	<A> 文字列を空白で分割した文字列のリスト
<A> . split ( )	<A> を半角スペースで分割したデータのリスト
<A> . split ( )	<A> をスペースで分割した値のリスト
<A> . split ( )	文字列 <A> をスペースで分割した値のリスト
<A> . split ( )	<A> 文字列をスペースで分割した値のリスト
<A> . split ( )	文字列 <A> を半角スペースで分割したデータのリスト
<A> = <B> . split ( )	<B> を空白で分割した文字列のリストを <A> にする
<A> = <B> . split ( )	<B> を半角スペースで分割したデータのリストを <A> にする
<A> = <B> . split ( )	<B> をスペースで分割した値のリストを <A> に代入する
<A> = <B> . split ( )	文字列 <B> を半角スペースで分割したデータのリストを <A> にする
<A> = <B> . split ( )	<B> 文字列をスペースで分割した値のリストを <A> に代入する
<A> = <B> . split ( )	<B> 文字列を半角スペースで分割したデータのリストを <A> とする
<A> = <B> . split ( )	文字列 <B> をスペースで分割した値のリストを <A> に代入する
<A> = <B> . split ( )	<B> 文字列を空白で分割した文字列のリストを <A> にする
<A> = <B> . split ( )	文字列 <B> を空白で分割した文字列のリストを <A> とする
<A> . split ( )	<A> を空白で分割してリストを返す
<A> . split ( )	<A> 文字列を半角スペースで分割してリストを返す
<A> . split ( )	文字列 <A> をスペースで分割してリストを返す
<A> . split ( )	<A> をスペースで分割してリストを返す
<A> . split ( )	<A> 文字列を空白で分割してリストを返す
<A> . split ( )	<A> を半角スペースで分割してリストを返す
<A> . split ( )	文字列 <A> を半角スペースで分割してリストを返す
<A> . split ( )	<A> 文字列をスペースで分割してリストを返す
<A> . split ( )	文字列 <A> を空白で分割してリストを返す
<A> = <B> . split ( )	<B> を空白で分割してリストを返して、 <A> とする
<A> = <B> . split ( )	<B> を空白で分割してリストを返した結果を <A> とする
<A> = <B> . split ( )	<B> 文字列を半角スペースで分割してリストを返して、 <A> に代入する
<A> = <B> . split ( )	<B> 文字列を半角スペースで分割してリストを返した結果を <A> にする
<A> = <B> . split ( )	文字列 <B> を半角スペースで分割してリストを返して、 <A> にする
<A> = <B> . split ( )	文字列 <B> を半角スペースで分割してリストを返した結果を <A> に代入する
<A> = <B> . split ( )	文字列 <B> をスペースで分割してリストを返して、 <A> とする
<A> = <B> . split ( )	文字列 <B> をスペースで分割してリストを返された結果を <A> にする
<A> = <B> . split ( )	<B> を半角スペースで分割してリストを返し、 <A> にする
<A> = <B> . split ( )	<B> を半角スペースで分割してリストを返した結果を <A> に代入する
<A> = <B> . split ( )	<B> をスペースで分割してリストを返して、 <A> にする
<A> = <B> . split ( )	<B> をスペースで分割してリストを返した結果を <A> とする
<A> = <B> . split ( )	<B> 文字列をスペースで分割してリストを返して、 <A> にする
<A> = <B> . split ( )	<B> 文字列をスペースで分割してリストを返された結果を <A> にする
<A> = <B> . split ( )	<B> 文字列を空白で分割してリストを返し、 <A> に代入する
<A> = <B> . split ( )	<B> 文字列を空白で分割してリストを返した結果を <A> にする
<A> = <B> . split ( )	文字列 <B> を空白で分割してリストを返し、 <A> にする
<A> = <B> . split ( )	文字列 <B> を空白で分割してリストを返した結果を <A> に代入する
<A> . split ( )	空白を区切り文字として <A> を分割した結果をリスト型にして返す
<A> . split ( )	空白を区切り文字に設定して <A> を分割した結果をリスト型にして返す
<A> . split ( )	半角スペースを区切り文字に指定して <A> 文字列を分割した結果をリスト型に直す
<A> . split ( )	スペースを区切り文字に設定して <A> を分割した結果をリストにして返す
<A> . split ( )	空白を区切り文字として文字列 <A> を分割した結果をリストにして返す
<A> . split ( )	スペースを区切り文字として <A> を分割した結果をリストにして返す
<A> . split ( )	空白を区切り文字に設定して <A> 文字列を分割した結果をリスト型に置き換える
<A> . split ( )	空白を区切り文字に設定して文字列 <A> を分割した結果をリスト型に置き換える
<A> . split ( )	スペースを区切り文字に指定して文字列 <A> を分割した結果をリスト型に直す
<A> . split ( )	空白を区切り文字に設定して <A> 文字列を分割した結果をリスト型にして返す
<A> . split ( )	半角スペースを区切り文字に指定して <A> 文字列を分割した結果をリスト型にする
<A> . split ( )	空白を区切り文字に設定して <A> を分割した結果をリスト型に置き換える
<A> . split ( )	スペースを区切り文字として文字列 <A> を分割した結果をリストにして返す
<A> . split ( )	空白を区切り文字に設定して <A> を分割した結果をリストにする
<A> . split ( )	スペースを区切り文字に指定して <A> を分割した結果をリストにする
<A> . split ( )	空白を区切り文字に設定して文字列 <A> を分割した結果をリスト型に直す
<A> . split ( )	半角スペースを区切り文字として文字列 <A> を分割した結果をリストにして返す
<A> . split ( )	スペースを区切り文字に設定して <A> を分割した結果をリスト型にする
<A> . split ( )	スペースを区切り文字に指定して <A> 文字列を分割した結果をリストにする
<A> . split ( )	半角スペースを区切り文字として <A> 文字列を分割した結果をリスト型にして返す
<A> . split ( )	スペースを区切り文字に指定して文字列 <A> を分割した結果をリスト型にする
<A> . split ( )	スペースを区切り文字に設定して文字列 <A> を分割した結果をリスト型にして返す
<A> . split ( )	スペースを区切り文字として文字列 <A> を分割した結果をリスト型にして返す
<A> . split ( )	空白を区切り文字として <A> 文字列を分割した結果をリストにして返す
<A> . split ( )	半角スペースを区切り文字として <A> を分割した結果をリストにして返す
<A> . split ( )	半角スペースを区切り文字に設定して <A> 文字列を分割した結果をリストに直す
<A> . split ( )	スペースを区切り文字に設定して文字列 <A> を分割した結果をリストにして返す
<A> . split ( )	スペースを区切り文字として <A> 文字列を分割した結果をリストにして返す
<A> . split ( )	空白を区切り文字に指定して文字列 <A> を分割した結果をリストにする
<A> . split ( )	半角スペースを区切り文字として <A> を分割した結果をリスト型にして返す
<A> . split ( )	半角スペースを区切り文字に指定して <A> を分割した結果をリスト型にする
<A> . split ( )	半角スペースを区切り文字に指定して文字列 <A> を分割した結果をリスト型にする
<A> . split ( )	空白を区切り文字に設定して <A> を分割した結果をリスト型に直す
<A> . split ( )	半角スペースを区切り文字に指定して文字列 <A> を分割した結果をリストにする
<A> . split ( )	スペースを区切り文字に設定して文字列 <A> を分割した結果をリストに直す
<A> . split ( )	半角スペースを区切り文字として <A> 文字列を分割した結果をリストにして返す
<A> . split ( )	半角スペースを区切り文字に設定して <A> を分割した結果をリストにして返す
<A> . split ( )	空白を区切り文字に設定して <A> を分割した結果をリストに直す
<A> . split ( )	半角スペースを区切り文字に設定して <A> 文字列を分割した結果をリストにして返す
<A> . split ( )	空白を区切り文字に指定して <A> 文字列を分割した結果をリスト型に直す
<A> . split ( )	スペースを区切り文字として <A> 文字列を分割した結果をリスト型にして返す
<A> . split ( )	スペースを区切り文字として <A> を分割した結果をリスト型にして返す
<A> . split ( )	空白を区切り文字として文字列 <A> を分割した結果をリスト型にして返す
<A> . split ( )	スペースを区切り文字に指定して <A> を分割した結果をリスト型にする
<A> . split ( )	空白を区切り文字に指定して <A> を分割した結果をリスト型にする
<A> . split ( )	空白を区切り文字に指定して文字列 <A> を分割した結果をリスト型にする
<A> . split ( )	空白を区切り文字に設定して <A> を分割した結果をリストにして返す
<A> . split ( )	半角スペースを区切り文字に指定して <A> を分割した結果をリストにする
<A> . split ( )	半角スペースを区切り文字に設定して <A> を分割した結果をリスト型にする
<A> . split ( )	半角スペースを区切り文字に指定して文字列 <A> を分割した結果をリスト型に直す
<A> . split ( )	半角スペースを区切り文字に指定して <A> 文字列を分割した結果をリストにする
<A> . split ( )	半角スペースを区切り文字に指定して文字列 <A> を分割した結果をリスト型に置き換える
<A> . split ( )	スペースを区切り文字に指定して文字列 <A> を分割した結果をリスト型に置き換える
<A> . split ( )	スペースを区切り文字に設定して文字列 <A> を分割した結果をリスト型に置き換える
<A> . split ( )	スペースを区切り文字に指定して文字列 <A> を分割した結果をリストにする
<A> . split ( )	半角スペースを区切り文字に設定して <A> 文字列を分割した結果をリスト型にする
<A> . split ( )	半角スペースを区切り文字に指定して <A> を分割した結果をリストに直す
<A> . split ( )	空白を区切り文字に設定して <A> 文字列を分割した結果をリスト型にする
<A> . split ( )	空白を区切り文字に設定して <A> 文字列を分割した結果をリストにして返す
<A> . split ( )	空白を区切り文字に指定して <A> を分割した結果をリストに置き換える
<A> . split ( )	半角スペースを区切り文字に設定して <A> 文字列を分割した結果をリスト型にして返す
<A> . split ( )	スペースを区切り文字に設定して <A> を分割した結果をリスト型にして返す
<A> . split ( )	スペースを区切り文字に指定して <A> を分割した結果をリストに直す
<A> . split ( )	半角スペースを区切り文字に指定して <A> を分割した結果をリスト型に直す
<A> . split ( )	半角スペースを区切り文字に設定して文字列 <A> を分割した結果をリストに直す
<A> . split ( )	半角スペースを区切り文字に設定して文字列 <A> を分割した結果をリストにして返す
<A> . split ( )	スペースを区切り文字に設定して <A> 文字列を分割した結果をリストにして返す
<A> . split ( )	空白を区切り文字に設定して文字列 <A> を分割した結果をリスト型にして返す
<A> . split ( )	半角スペースを区切り文字に設定して <A> 文字列を分割した結果をリスト型に置き換える
<A> . split ( )	半角スペースを区切り文字に指定して <A> を分割した結果をリスト型に置き換える
<A> = <B> . split ( )	空白を区切り文字として <B> を分割した結果をリスト型にして返し、 <A> にする
<A> = <B> . split ( )	空白を区切り文字として <B> を分割した結果をリスト型にして返された結果を <A> とする
<A> = <B> . split ( )	空白を区切り文字に指定して <B> 文字列を分割した結果をリストに直し、 <A> に代入する
<A> = <B> . split ( )	空白を区切り文字に指定して <B> 文字列を分割した結果をリストに直された結果を <A> とする
<A> = <B> . split ( )	半角スペースを区切り文字に設定して文字列 <B> を分割した結果をリスト型に直し、 <A> とする
<A> = <B> . split ( )	半角スペースを区切り文字に設定して文字列 <B> を分割した結果をリスト型に直した結果を <A> に代入する
<A> = <B> . split ( )	空白を区切り文字に指定して文字列 <B> を分割した結果をリストにし、 <A> とする
<A> = <B> . split ( )	空白を区切り文字に指定して文字列 <B> を分割した結果をリストにされた結果を <A> にする
<A> = <B> . split ( )	空白を区切り文字に設定して文字列 <B> を分割した結果をリスト型にし、 <A> にする
<A> = <B> . split ( )	空白を区切り文字に設定して文字列 <B> を分割した結果をリスト型にした結果を <A> にする
<A> = <B> . split ( )	半角スペースを区切り文字に指定して文字列 <B> を分割した結果をリストに直して、 <A> とする
<A> = <B> . split ( )	半角スペースを区切り文字に指定して文字列 <B> を分割した結果をリストに直した結果を <A> に代入する
<A> = <B> . split ( )	空白を区切り文字に設定して文字列 <B> を分割した結果をリストにして返して、 <A> に代入する
<A> = <B> . split ( )	空白を区切り文字に設定して文字列 <B> を分割した結果をリストにして返した結果を <A> に代入する
<A> = <B> . split ( )	半角スペースを区切り文字に指定して <B> 文字列を分割した結果をリストにして、 <A> とする
<A> = <B> . split ( )	半角スペースを区切り文字に指定して <B> 文字列を分割した結果をリストにした結果を <A> に代入する
<A> = <B> . split ( )	半角スペースを区切り文字に設定して <B> 文字列を分割した結果をリスト型にし、 <A> にする
<A> = <B> . split ( )	半角スペースを区切り文字に設定して <B> 文字列を分割した結果をリスト型にした結果を <A> にする
<A> = <B> . split ( )	空白を区切り文字として <B> 文字列を分割した結果をリストにして返して、 <A> とする
<A> = <B> . split ( )	空白を区切り文字として <B> 文字列を分割した結果をリストにして返された結果を <A> に代入する
<A> = <B> . split ( )	スペースを区切り文字に設定して <B> を分割した結果をリスト型にして返して、 <A> にする
<A> = <B> . split ( )	スペースを区切り文字に設定して <B> を分割した結果をリスト型にして返された結果を <A> とする
<A> = <B> . split ( )	半角スペースを区切り文字に設定して文字列 <B> を分割した結果をリストにして返し、 <A> にする
<A> = <B> . split ( )	半角スペースを区切り文字に設定して文字列 <B> を分割した結果をリストにして返した結果を <A> に代入する
<A> = <B> . split ( )	空白を区切り文字として文字列 <B> を分割した結果をリストにして返して、 <A> にする
<A> = <B> . split ( )	空白を区切り文字として文字列 <B> を分割した結果をリストにして返した結果を <A> とする
<A> = <B> . split ( )	空白を区切り文字に設定して文字列 <B> を分割した結果をリスト型に直して、 <A> にする
<A> = <B> . split ( )	空白を区切り文字に設定して文字列 <B> を分割した結果をリスト型に直された結果を <A> にする
<A> = <B> . split ( )	空白を区切り文字として <B> 文字列を分割した結果をリスト型にして返し、 <A> にする
<A> = <B> . split ( )	空白を区切り文字として <B> 文字列を分割した結果をリスト型にして返された結果を <A> に代入する
<A> = <B> . split ( )	半角スペースを区切り文字に設定して <B> を分割した結果をリストに直して、 <A> とする
<A> = <B> . split ( )	半角スペースを区切り文字に設定して <B> を分割した結果をリストに直された結果を <A> にする
<A> = <B> . split ( )	空白を区切り文字に設定して <B> を分割した結果をリストに直して、 <A> とする
<A> = <B> . split ( )	空白を区切り文字に設定して <B> を分割した結果をリストに直した結果を <A> に代入する
<A> = <B> . split ( )	空白を区切り文字として文字列 <B> を分割した結果をリスト型にして返し、 <A> にする
<A> = <B> . split ( )	空白を区切り文字として文字列 <B> を分割した結果をリスト型にして返した結果を <A> にする
<A> = <B> . split ( )	スペースを区切り文字に指定して <B> を分割した結果をリスト型にし、 <A> にする
<A> = <B> . split ( )	スペースを区切り文字に指定して <B> を分割した結果をリスト型にした結果を <A> とする
<A> = <B> . split ( )	スペースを区切り文字に指定して文字列 <B> を分割した結果をリスト型にして、 <A> とする
<A> = <B> . split ( )	スペースを区切り文字に指定して文字列 <B> を分割した結果をリスト型にした結果を <A> にする
<A> = <B> . split ( )	空白を区切り文字に設定して <B> 文字列を分割した結果をリスト型に直して、 <A> とする
<A> = <B> . split ( )	空白を区切り文字に設定して <B> 文字列を分割した結果をリスト型に直された結果を <A> とする
<A> = <B> . split ( )	スペースを区切り文字に設定して <B> を分割した結果をリスト型にして、 <A> に代入する
<A> = <B> . split ( )	スペースを区切り文字に設定して <B> を分割した結果をリスト型にした結果を <A> にする
<A> = <B> . split ( )	空白を区切り文字に指定して <B> 文字列を分割した結果をリスト型に直し、 <A> に代入する
<A> = <B> . split ( )	空白を区切り文字に指定して <B> 文字列を分割した結果をリスト型に直された結果を <A> に代入する
<A> = <B> . split ( )	空白を区切り文字に設定して <B> を分割した結果をリスト型にし、 <A> にする
<A> = <B> . split ( )	空白を区切り文字に設定して <B> を分割した結果をリスト型にした結果を <A> にする
<A> = <B> . split ( )	スペースを区切り文字として文字列 <B> を分割した結果をリスト型にして返して、 <A> にする
<A> = <B> . split ( )	スペースを区切り文字として文字列 <B> を分割した結果をリスト型にして返した結果を <A> とする
<A> = <B> . split ( )	空白を区切り文字に指定して文字列 <B> を分割した結果をリストに直して、 <A> に代入する
<A> = <B> . split ( )	空白を区切り文字に指定して文字列 <B> を分割した結果をリストに直された結果を <A> とする
<A> = <B> . split ( )	半角スペースを区切り文字として <B> 文字列を分割した結果をリストにして返して、 <A> に代入する
<A> = <B> . split ( )	半角スペースを区切り文字として <B> 文字列を分割した結果をリストにして返した結果を <A> にする
<A> = <B> . split ( )	空白を区切り文字に指定して <B> を分割した結果をリストにし、 <A> とする
<A> = <B> . split ( )	空白を区切り文字に指定して <B> を分割した結果をリストにした結果を <A> にする
<A> = <B> . split ( )	半角スペースを区切り文字として文字列 <B> を分割した結果をリストにして返して、 <A> に代入する
<A> = <B> . split ( )	半角スペースを区切り文字として文字列 <B> を分割した結果をリストにして返した結果を <A> とする
<A> = <B> . split ( )	スペースを区切り文字として <B> 文字列を分割した結果をリスト型にして返して、 <A> に代入する
<A> = <B> . split ( )	スペースを区切り文字として <B> 文字列を分割した結果をリスト型にして返した結果を <A> に代入する
<A> = <B> . split ( )	スペースを区切り文字に指定して <B> 文字列を分割した結果をリスト型にし、 <A> に代入する
<A> = <B> . split ( )	スペースを区切り文字に指定して <B> 文字列を分割した結果をリスト型にした結果を <A> にする
<A> = <B> . split ( )	スペースを区切り文字に設定して <B> を分割した結果をリスト型に置き換えて、 <A> にする
<A> = <B> . split ( )	スペースを区切り文字に設定して <B> を分割した結果をリスト型に置き換えられた結果を <A> に代入する
<A> = <B> . split ( )	スペースを区切り文字として <B> を分割した結果をリストにして返し、 <A> とする
<A> = <B> . split ( )	スペースを区切り文字として <B> を分割した結果をリストにして返した結果を <A> にする
<A> = <B> . split ( )	スペースを区切り文字に設定して文字列 <B> を分割した結果をリストにして返し、 <A> にする
<A> = <B> . split ( )	スペースを区切り文字に設定して文字列 <B> を分割した結果をリストにして返した結果を <A> に代入する
<A> = <B> . split ( )	空白を区切り文字に設定して <B> 文字列を分割した結果をリスト型にし、 <A> に代入する
<A> = <B> . split ( )	空白を区切り文字に設定して <B> 文字列を分割した結果をリスト型にした結果を <A> とする
<A> = <B> . split ( )	半角スペースを区切り文字に設定して文字列 <B> を分割した結果をリスト型にし、 <A> に代入する
<A> = <B> . split ( )	半角スペースを区切り文字に設定して文字列 <B> を分割した結果をリスト型にされた結果を <A> にする
<A> = <B> . split ( )	スペースを区切り文字に指定して文字列 <B> を分割した結果をリストにし、 <A> に代入する
<A> = <B> . split ( )	スペースを区切り文字に指定して文字列 <B> を分割した結果をリストにした結果を <A> とする
<A> = <B> . split ( )	空白を区切り文字に指定して <B> を分割した結果をリスト型にして、 <A> に代入する
<A> = <B> . split ( )	空白を区切り文字に指定して <B> を分割した結果をリスト型にされた結果を <A> にする
<A> = <B> . split ( )	空白を区切り文字に指定して <B> を分割した結果をリスト型に置き換え、 <A> に代入する
<A> = <B> . split ( )	空白を区切り文字に指定して <B> を分割した結果をリスト型に置き換えられた結果を <A> にする
<A> = <B> . split ( )	半角スペースを区切り文字に設定して <B> を分割した結果をリスト型にして返し、 <A> とする
<A> = <B> . split ( )	半角スペースを区切り文字に設定して <B> を分割した結果をリスト型にして返した結果を <A> に代入する
<A> = <B> . split ( )	スペースを区切り文字として <B> を分割した結果をリスト型にして返して、 <A> とする
<A> = <B> . split ( )	スペースを区切り文字として <B> を分割した結果をリスト型にして返した結果を <A> に代入する
<A> = <B> . split ( )	スペースを区切り文字に設定して <B> 文字列を分割した結果をリスト型にして、 <A> にする
<A> = <B> . split ( )	スペースを区切り文字に設定して <B> 文字列を分割した結果をリスト型にした結果を <A> にする
<A> = <B> . split ( )	空白を区切り文字に設定して <B> を分割した結果をリスト型に置き換え、 <A> に代入する
<A> = <B> . split ( )	空白を区切り文字に設定して <B> を分割した結果をリスト型に置き換えられた結果を <A> にする
<A> = <B> . split ( )	空白を区切り文字に指定して文字列 <B> を分割した結果をリスト型にして、 <A> に代入する
<A> = <B> . split ( )	空白を区切り文字に指定して文字列 <B> を分割した結果をリスト型にされた結果を <A> に代入する
<A> = <B> . split ( )	半角スペースを区切り文字に指定して <B> 文字列を分割した結果をリスト型に直し、 <A> に代入する
<A> = <B> . split ( )	半角スペースを区切り文字に指定して <B> 文字列を分割した結果をリスト型に直した結果を <A> とする
<A> = <B> . split ( )	空白を区切り文字に指定して文字列 <B> を分割した結果をリスト型に直して、 <A> に代入する
<A> = <B> . split ( )	空白を区切り文字に指定して文字列 <B> を分割した結果をリスト型に直した結果を <A> に代入する
<A> = <B> . split ( )	半角スペースを区切り文字に設定して <B> 文字列を分割した結果をリストにし、 <A> に代入する
